Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1077.326	-1685.943	608.6168	1.180979	0.7637531	1.932793
6	-1079.093	-1687.71	608.6168	1.180979	0.7637531	1.932793
12	-1085.99	-1694.607	608.6168	1.180979	0.7637531	1.932793
18	-1088.821	-1697.438	608.6168	1.180979	0.7637531	1.932793
24	-1114.492	-1724.059	609.5667	1.857623	0.6634995	0.5937652
30	-1091.036	-1699.653	608.6168	1.180979	0.7637531	1.932793
36	-1093.157	-1701.773	608.6168	1.180979	0.7637531	1.932793
42	-1114.772	-1723.12	608.348	1.011584	0.7455848	2.235894
48	-1104.069	-1712.079	608.0095	0.999418	0.8184623	2.403673
54	-1089.432	-1698.049	608.6168	1.180979	0.7637531	1.932793
60	-1088.163	-1696.779	608.6168	1.180979	0.7637531	1.932793
66	-1089.383	-1698	608.6168	1.180979	0.7637531	1.932793
72	-1089.41	-1698.027	608.6168	1.180979	0.7637531	1.932793
78	-1088.881	-1697.498	608.6168	1.180979	0.7637531	1.932793
84	-1086.303	-1694.92	608.6168	1.180979	0.7637531	1.932793
90	-1085.908	-1694.524	608.6168	1.180979	0.7637531	1.932793
96	-1095.493	-1704.11	608.6168	1.180979	0.7637531	1.932793
102	-1088.595	-1697.212	608.6168	1.180979	0.7637531	1.932793
108	-1085.442	-1694.059	608.6168	1.180979	0.7637531	1.932793
114	-1089.802	-1698.419	608.6168	1.180979	0.7637531	1.932793
120	-1085.877	-1694.494	608.6168	1.180979	0.7637531	1.932793
126	-1088.455	-1697.072	608.6168	1.180979	0.7637531	1.932793
132	-1091.732	-1700.348	608.6168	1.180979	0.7637531	1.932793
138	-1086.903	-1695.52	608.6168	1.180979	0.7637531	1.932793
144	-1094.144	-1702.761	608.6168	1.180979	0.7637531	1.932793
150	-1086.577	-1695.194	608.6168	1.180979	0.7637531	1.932793
156	-1089.438	-1698.054	608.6168	1.180979	0.7637531	1.932793
162	-1091.791	-1700.407	608.6168	1.180979	0.7637531	1.932793
168	-1099.472	-1708.088	608.6168	1.180979	0.7637531	1.932793
174	-1094.176	-1703.206	609.0296	1.435612	0.9153625	1.3231
180	-1089.387	-1698.134	608.7468	1.425535	1.073678	1.428151
